"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","HUR","TOT","PC_LF","M","1996-05",3.9,
"CZE","HUR","TOT","PC_LF","M","1996-06",3.9,
"CZE","HUR","TOT","PC_LF","M","1996-07",3.9,
"CZE","HUR","TOT","PC_LF","M","1996-08",4,
"CZE","HUR","TOT","PC_LF","M","1996-09",4,
"CZE","HUR","TOT","PC_LF","M","1996-10",4,
"CZE","HUR","TOT","PC_LF","M","1996-11",4.1,
"CZE","HUR","TOT","PC_LF","M","1996-12",4.3,
"CZE","HUR","TOT","PC_LF","M","1997-01",4.1,
"CZE","HUR","TOT","PC_LF","M","1997-02",4.2,
"CZE","HUR","TOT","PC_LF","M","1997-03",4.1,
"CZE","HUR","TOT","PC_LF","M","1997-04",4.5,
"CZE","HUR","TOT","PC_LF","M","1997-05",4.6,
"CZE","HUR","TOT","PC_LF","M","1997-06",4.7,
"CZE","HUR","TOT","PC_LF","M","1997-07",4.9,
"CZE","HUR","TOT","PC_LF","M","1997-08",4.9,
"CZE","HUR","TOT","PC_LF","M","1997-09",5.1,
"CZE","HUR","TOT","PC_LF","M","1997-10",5.1,
"CZE","HUR","TOT","PC_LF","M","1997-11",5.4,
"CZE","HUR","TOT","PC_LF","M","1997-12",5.7,
"CZE","HUR","TOT","PC_LF","M","1998-01",5.6,
"CZE","HUR","TOT","PC_LF","M","1998-02",5.6,
"CZE","HUR","TOT","PC_LF","M","1998-03",5.9,
"CZE","HUR","TOT","PC_LF","M","1998-04",5.9,
"CZE","HUR","TOT","PC_LF","M","1998-05",5.9,
"CZE","HUR","TOT","PC_LF","M","1998-06",6.3,
"CZE","HUR","TOT","PC_LF","M","1998-07",6.7,
"CZE","HUR","TOT","PC_LF","M","1998-08",6.6,
"CZE","HUR","TOT","PC_LF","M","1998-09",6.9,
"CZE","HUR","TOT","PC_LF","M","1998-10",7.5,
"CZE","HUR","TOT","PC_LF","M","1998-11",7.3,
"CZE","HUR","TOT","PC_LF","M","1998-12",7.2,
"CZE","HUR","TOT","PC_LF","M","1999-01",8,
"CZE","HUR","TOT","PC_LF","M","1999-02",8.1,
"CZE","HUR","TOT","PC_LF","M","1999-03",8.4,
"CZE","HUR","TOT","PC_LF","M","1999-04",8.6,
"CZE","HUR","TOT","PC_LF","M","1999-05",8.7,
"CZE","HUR","TOT","PC_LF","M","1999-06",8.4,
"CZE","HUR","TOT","PC_LF","M","1999-07",8.8,
"CZE","HUR","TOT","PC_LF","M","1999-08",9.1,
"CZE","HUR","TOT","PC_LF","M","1999-09",9.2,
"CZE","HUR","TOT","PC_LF","M","1999-10",9.2,
"CZE","HUR","TOT","PC_LF","M","1999-11",8.9,
"CZE","HUR","TOT","PC_LF","M","1999-12",9.1,
"CZE","HUR","TOT","PC_LF","M","2000-01",9.2,
"CZE","HUR","TOT","PC_LF","M","2000-02",9.3,
"CZE","HUR","TOT","PC_LF","M","2000-03",9.2,
"CZE","HUR","TOT","PC_LF","M","2000-04",9.1,
"CZE","HUR","TOT","PC_LF","M","2000-05",8.9,
"CZE","HUR","TOT","PC_LF","M","2000-06",8.6,
"CZE","HUR","TOT","PC_LF","M","2000-07",8.8,
"CZE","HUR","TOT","PC_LF","M","2000-08",8.6,
"CZE","HUR","TOT","PC_LF","M","2000-09",8.3,
"CZE","HUR","TOT","PC_LF","M","2000-10",8.5,
"CZE","HUR","TOT","PC_LF","M","2000-11",8.5,
"CZE","HUR","TOT","PC_LF","M","2000-12",8.1,
"CZE","HUR","TOT","PC_LF","M","2001-01",8.3,
"CZE","HUR","TOT","PC_LF","M","2001-02",8.4,
"CZE","HUR","TOT","PC_LF","M","2001-03",8,
"CZE","HUR","TOT","PC_LF","M","2001-04",8.2,
"CZE","HUR","TOT","PC_LF","M","2001-05",8.1,
"CZE","HUR","TOT","PC_LF","M","2001-06",8.1,
"CZE","HUR","TOT","PC_LF","M","2001-07",8.1,
"CZE","HUR","TOT","PC_LF","M","2001-08",8.3,
"CZE","HUR","TOT","PC_LF","M","2001-09",8.2,
"CZE","HUR","TOT","PC_LF","M","2001-10",7.7,
"CZE","HUR","TOT","PC_LF","M","2001-11",8,
"CZE","HUR","TOT","PC_LF","M","2001-12",8,
"CZE","HUR","TOT","PC_LF","M","2002-01",7.3,
"CZE","HUR","TOT","PC_LF","M","2002-02",7.6,
"CZE","HUR","TOT","PC_LF","M","2002-03",7.4,
"CZE","HUR","TOT","PC_LF","M","2002-04",6.9,
"CZE","HUR","TOT","PC_LF","M","2002-05",7.4,
"CZE","HUR","TOT","PC_LF","M","2002-06",7.2,
"CZE","HUR","TOT","PC_LF","M","2002-07",7,
"CZE","HUR","TOT","PC_LF","M","2002-08",7.5,
"CZE","HUR","TOT","PC_LF","M","2002-09",7.2,
"CZE","HUR","TOT","PC_LF","M","2002-10",7.1,
"CZE","HUR","TOT","PC_LF","M","2002-11",7.6,
"CZE","HUR","TOT","PC_LF","M","2002-12",7.4,
"CZE","HUR","TOT","PC_LF","M","2003-01",7.1,
"CZE","HUR","TOT","PC_LF","M","2003-02",7.3,
"CZE","HUR","TOT","PC_LF","M","2003-03",7.5,
"CZE","HUR","TOT","PC_LF","M","2003-04",7.6,
"CZE","HUR","TOT","PC_LF","M","2003-05",7.8,
"CZE","HUR","TOT","PC_LF","M","2003-06",7.7,
"CZE","HUR","TOT","PC_LF","M","2003-07",8,
"CZE","HUR","TOT","PC_LF","M","2003-08",7.9,
"CZE","HUR","TOT","PC_LF","M","2003-09",8,
"CZE","HUR","TOT","PC_LF","M","2003-10",8.1,
"CZE","HUR","TOT","PC_LF","M","2003-11",8.1,
"CZE","HUR","TOT","PC_LF","M","2003-12",8.2,
"CZE","HUR","TOT","PC_LF","M","2004-01",8.5,
"CZE","HUR","TOT","PC_LF","M","2004-02",8.6,
"CZE","HUR","TOT","PC_LF","M","2004-03",8.2,
"CZE","HUR","TOT","PC_LF","M","2004-04",8.4,
"CZE","HUR","TOT","PC_LF","M","2004-05",8.5,
"CZE","HUR","TOT","PC_LF","M","2004-06",8.2,
"CZE","HUR","TOT","PC_LF","M","2004-07",8.1,
"CZE","HUR","TOT","PC_LF","M","2004-08",8.3,
"CZE","HUR","TOT","PC_LF","M","2004-09",8.3,
"CZE","HUR","TOT","PC_LF","M","2004-10",8.5,
"CZE","HUR","TOT","PC_LF","M","2004-11",8.3,
"CZE","HUR","TOT","PC_LF","M","2004-12",7.8,
"CZE","HUR","TOT","PC_LF","M","2005-01",8.2,
"CZE","HUR","TOT","PC_LF","M","2005-02",8.2,
"CZE","HUR","TOT","PC_LF","M","2005-03",7.9,
"CZE","HUR","TOT","PC_LF","M","2005-04",8,
"CZE","HUR","TOT","PC_LF","M","2005-05",8,
"CZE","HUR","TOT","PC_LF","M","2005-06",7.9,
"CZE","HUR","TOT","PC_LF","M","2005-07",7.8,
"CZE","HUR","TOT","PC_LF","M","2005-08",7.8,
"CZE","HUR","TOT","PC_LF","M","2005-09",7.8,
"CZE","HUR","TOT","PC_LF","M","2005-10",8,
"CZE","HUR","TOT","PC_LF","M","2005-11",7.8,
"CZE","HUR","TOT","PC_LF","M","2005-12",7.8,
"CZE","HUR","TOT","PC_LF","M","2006-01",8,
"CZE","HUR","TOT","PC_LF","M","2006-02",7.3,
"CZE","HUR","TOT","PC_LF","M","2006-03",7.9,
"CZE","HUR","TOT","PC_LF","M","2006-04",7.2,
"CZE","HUR","TOT","PC_LF","M","2006-05",7,
"CZE","HUR","TOT","PC_LF","M","2006-06",7.4,
"CZE","HUR","TOT","PC_LF","M","2006-07",7.1,
"CZE","HUR","TOT","PC_LF","M","2006-08",6.9,
"CZE","HUR","TOT","PC_LF","M","2006-09",7.1,
"CZE","HUR","TOT","PC_LF","M","2006-10",6.7,
"CZE","HUR","TOT","PC_LF","M","2006-11",6.6,
"CZE","HUR","TOT","PC_LF","M","2006-12",6.5,
"CZE","HUR","TOT","PC_LF","M","2007-01",6.1,
"CZE","HUR","TOT","PC_LF","M","2007-02",5.8,
"CZE","HUR","TOT","PC_LF","M","2007-03",5.6,
"CZE","HUR","TOT","PC_LF","M","2007-04",5.6,
"CZE","HUR","TOT","PC_LF","M","2007-05",5.5,
"CZE","HUR","TOT","PC_LF","M","2007-06",5.2,
"CZE","HUR","TOT","PC_LF","M","2007-07",5.4,
"CZE","HUR","TOT","PC_LF","M","2007-08",5,
"CZE","HUR","TOT","PC_LF","M","2007-09",5,
"CZE","HUR","TOT","PC_LF","M","2007-10",5.1,
"CZE","HUR","TOT","PC_LF","M","2007-11",4.8,
"CZE","HUR","TOT","PC_LF","M","2007-12",4.8,
"CZE","HUR","TOT","PC_LF","M","2008-01",4.8,
"CZE","HUR","TOT","PC_LF","M","2008-02",4.6,
"CZE","HUR","TOT","PC_LF","M","2008-03",4.3,
"CZE","HUR","TOT","PC_LF","M","2008-04",4.4,
"CZE","HUR","TOT","PC_LF","M","2008-05",4.2,
"CZE","HUR","TOT","PC_LF","M","2008-06",4.5,
"CZE","HUR","TOT","PC_LF","M","2008-07",4.3,
"CZE","HUR","TOT","PC_LF","M","2008-08",4.1,
"CZE","HUR","TOT","PC_LF","M","2008-09",4.4,
"CZE","HUR","TOT","PC_LF","M","2008-10",4.1,
"CZE","HUR","TOT","PC_LF","M","2008-11",4.4,
"CZE","HUR","TOT","PC_LF","M","2008-12",4.8,
"CZE","HUR","TOT","PC_LF","M","2009-01",5.2,
"CZE","HUR","TOT","PC_LF","M","2009-02",5.7,
"CZE","HUR","TOT","PC_LF","M","2009-03",5.9,
"CZE","HUR","TOT","PC_LF","M","2009-04",6.3,
"CZE","HUR","TOT","PC_LF","M","2009-05",6.6,
"CZE","HUR","TOT","PC_LF","M","2009-06",6.5,
"CZE","HUR","TOT","PC_LF","M","2009-07",7,
"CZE","HUR","TOT","PC_LF","M","2009-08",7.6,
"CZE","HUR","TOT","PC_LF","M","2009-09",7.4,
"CZE","HUR","TOT","PC_LF","M","2009-10",7.2,
"CZE","HUR","TOT","PC_LF","M","2009-11",7.5,
"CZE","HUR","TOT","PC_LF","M","2009-12",7.4,
"CZE","HUR","TOT","PC_LF","M","2010-01",7.7,
"CZE","HUR","TOT","PC_LF","M","2010-02",8,
"CZE","HUR","TOT","PC_LF","M","2010-03",7.7,
"CZE","HUR","TOT","PC_LF","M","2010-04",7.3,
"CZE","HUR","TOT","PC_LF","M","2010-05",7.4,
"CZE","HUR","TOT","PC_LF","M","2010-06",7.2,
"CZE","HUR","TOT","PC_LF","M","2010-07",7.3,
"CZE","HUR","TOT","PC_LF","M","2010-08",7.1,
"CZE","HUR","TOT","PC_LF","M","2010-09",6.9,
"CZE","HUR","TOT","PC_LF","M","2010-10",7.1,
"CZE","HUR","TOT","PC_LF","M","2010-11",6.9,
"CZE","HUR","TOT","PC_LF","M","2010-12",6.9,
"CZE","HUR","TOT","PC_LF","M","2011-01",7,
"CZE","HUR","TOT","PC_LF","M","2011-02",7,
"CZE","HUR","TOT","PC_LF","M","2011-03",6.9,
"CZE","HUR","TOT","PC_LF","M","2011-04",6.9,
"CZE","HUR","TOT","PC_LF","M","2011-05",6.8,
"CZE","HUR","TOT","PC_LF","M","2011-06",6.9,
"CZE","HUR","TOT","PC_LF","M","2011-07",6.6,
"CZE","HUR","TOT","PC_LF","M","2011-08",6.4,
"CZE","HUR","TOT","PC_LF","M","2011-09",6.7,
"CZE","HUR","TOT","PC_LF","M","2011-10",6.6,
"CZE","HUR","TOT","PC_LF","M","2011-11",6.4,
"CZE","HUR","TOT","PC_LF","M","2011-12",6.5,
"CZE","HUR","TOT","PC_LF","M","2012-01",6.6,
"CZE","HUR","TOT","PC_LF","M","2012-02",7,
"CZE","HUR","TOT","PC_LF","M","2012-03",7,
"CZE","HUR","TOT","PC_LF","M","2012-04",7,
"CZE","HUR","TOT","PC_LF","M","2012-05",6.8,
"CZE","HUR","TOT","PC_LF","M","2012-06",6.7,
"CZE","HUR","TOT","PC_LF","M","2012-07",7.1,
"CZE","HUR","TOT","PC_LF","M","2012-08",7.1,
"CZE","HUR","TOT","PC_LF","M","2012-09",6.8,
"CZE","HUR","TOT","PC_LF","M","2012-10",7.3,
"CZE","HUR","TOT","PC_LF","M","2012-11",7.5,
"CZE","HUR","TOT","PC_LF","M","2012-12",7,
"CZE","HUR","TOT","PC_LF","M","2013-01",6.9,
"CZE","HUR","TOT","PC_LF","M","2013-02",7.5,
"CZE","HUR","TOT","PC_LF","M","2013-03",7.2,
"CZE","HUR","TOT","PC_LF","M","2013-04",6.9,
"CZE","HUR","TOT","PC_LF","M","2013-05",7.3,
"CZE","HUR","TOT","PC_LF","M","2013-06",6.7,
"CZE","HUR","TOT","PC_LF","M","2013-07",6.7,
"CZE","HUR","TOT","PC_LF","M","2013-08",7.1,
"CZE","HUR","TOT","PC_LF","M","2013-09",7,
"CZE","HUR","TOT","PC_LF","M","2013-10",6.6,
"CZE","HUR","TOT","PC_LF","M","2013-11",7,
"CZE","HUR","TOT","PC_LF","M","2013-12",6.8,
"CZE","HUR","TOT","PC_LF","M","2014-01",6.4,
"CZE","HUR","TOT","PC_LF","M","2014-02",6.6,
"CZE","HUR","TOT","PC_LF","M","2014-03",6.8,
"CZE","HUR","TOT","PC_LF","M","2014-04",6.2,
"CZE","HUR","TOT","PC_LF","M","2014-05",6.2,
"CZE","HUR","TOT","PC_LF","M","2014-06",6.1,
"CZE","HUR","TOT","PC_LF","M","2014-07",5.7,
"CZE","HUR","TOT","PC_LF","M","2014-08",6.2,
"CZE","HUR","TOT","PC_LF","M","2014-09",5.8,
"CZE","HUR","TOT","PC_LF","M","2014-10",5.5,
"CZE","HUR","TOT","PC_LF","M","2014-11",6.1,
"CZE","HUR","TOT","PC_LF","M","2014-12",5.8,
"CZE","HUR","TOT","PC_LF","M","2015-01",5.8,
"CZE","HUR","TOT","PC_LF","M","2015-02",5.8,
"CZE","HUR","TOT","PC_LF","M","2015-03",5.8,
"CZE","HUR","TOT","PC_LF","M","2015-04",5.3,
"CZE","HUR","TOT","PC_LF","M","2015-05",5,
"CZE","HUR","TOT","PC_LF","M","2015-06",5,
"CZE","HUR","TOT","PC_LF","M","2015-07",5,
"CZE","HUR","TOT","PC_LF","M","2015-08",4.8,
"CZE","HUR","TOT","PC_LF","M","2015-09",4.7,
"CZE","HUR","TOT","PC_LF","M","2015-10",4.6,
"CZE","HUR","TOT","PC_LF","M","2015-11",4.5,
"CZE","HUR","TOT","PC_LF","M","2015-12",4.5,
"CZE","HUR","TOT","PC_LF","M","2016-01",4.3,
"CZE","HUR","TOT","PC_LF","M","2016-02",4.2,
"CZE","HUR","TOT","PC_LF","M","2016-03",4.1,
"CZE","HUR","TOT","PC_LF","M","2016-04",4,
"CZE","HUR","TOT","PC_LF","M","2016-05",3.9,
"CZE","HUR","TOT","PC_LF","M","2016-06",4.2,
"CZE","HUR","TOT","PC_LF","M","2016-07",4.2,
"CZE","HUR","TOT","PC_LF","M","2016-08",3.6,
"CZE","HUR","TOT","PC_LF","M","2016-09",4,
"CZE","HUR","TOT","PC_LF","M","2016-10",3.8,
"CZE","HUR","TOT","PC_LF","M","2016-11",3.5,
"CZE","HUR","TOT","PC_LF","M","2016-12",3.5,
"CZE","HUR","TOT","PC_LF","M","2017-01",3.5,
"CZE","HUR","TOT","PC_LF","M","2017-02",3.3,
"CZE","HUR","TOT","PC_LF","M","2017-03",3.2,
"CZE","HUR","TOT","PC_LF","M","2017-04",3.4,
"CZE","HUR","TOT","PC_LF","M","2017-05",2.9,
"CZE","HUR","TOT","PC_LF","M","2017-06",2.9,
"CZE","HUR","TOT","PC_LF","M","2017-07",2.8,
"CZE","HUR","TOT","PC_LF","M","2017-08",2.7,
"CZE","HUR","TOT","PC_LF","M","2017-09",2.6,
"CZE","HUR","TOT","PC_LF","M","2017-10",2.6,
"CZE","HUR","TOT","PC_LF","M","2017-11",2.4,
"CZE","HUR","TOT","PC_LF","M","2017-12",2.3,
"CZE","HUR","TOT","PC_LF","M","2018-01",2.5,
"CZE","HUR","TOT","PC_LF","M","2018-02",2.3,
"CZE","HUR","TOT","PC_LF","M","2018-03",2.2,
"CZE","HUR","TOT","PC_LF","M","2018-04",2.3,
"CZE","HUR","TOT","PC_LF","M","2018-05",2.3,
"CZE","HUR","TOT","PC_LF","M","2018-06",2.3,
"CZE","HUR","TOT","PC_LF","M","2018-07",2.3,
"CZE","HUR","TOT","PC_LF","M","2018-08",2.3,
"CZE","HUR","TOT","PC_LF","M","2018-09",2.2,
"CZE","HUR","TOT","PC_LF","M","2018-10",2.1,
"CZE","HUR","TOT","PC_LF","M","2018-11",1.9,
"CZE","HUR","TOT","PC_LF","M","2018-12",2.2,
"CZE","HUR","TOT","PC_LF","M","2019-01",2.1,
"CZE","HUR","TOT","PC_LF","M","2019-02",1.7,
"CZE","HUR","TOT","PC_LF","M","2019-03",2.1,
"CZE","HUR","TOT","PC_LF","M","2019-04",2.1,
"CZE","HUR","TOT","PC_LF","M","2019-05",2.1,
"CZE","HUR","TOT","PC_LF","M","2019-06",1.8,
"CZE","HUR","TOT","PC_LF","M","2019-07",2.1,
"CZE","HUR","TOT","PC_LF","M","2019-08",2,
"CZE","HUR","TOT","PC_LF","M","2019-09",2.1,
"CZE","HUR","TOT","PC_LF","M","2019-10",2.1,
"CZE","HUR","TOT","PC_LF","M","2019-11",2.1,
"CZE","HUR","TOT","PC_LF","M","2019-12",2,
"CZE","HUR","TOT","PC_LF","M","2020-01",2,
"CZE","HUR","TOT","PC_LF","M","2020-02",1.8,
"CZE","HUR","TOT","PC_LF","M","2020-03",1.9,
"CZE","HUR","TOT","PC_LF","M","2020-04",2.2,
"CZE","HUR","TOT","PC_LF","M","2020-05",2.5,
"CZE","HUR","TOT","PC_LF","M","2020-06",2.7,
"CZE","HUR","TOT","PC_LF","M","2020-07",2.9,
"CZE","HUR","TOT","PC_LF","M","2020-08",2.7,
"CZE","HUR","TOT","PC_LF","M","2020-09",2.8,
"CZE","HUR","TOT","PC_LF","M","2020-10",3.1,
"CZE","HUR","TOT","PC_LF","M","2020-11",2.9,
"CZE","HUR","TOT","PC_LF","M","2020-12",3.1,
"CZE","HUR","TOT","PC_LF","M","2021-01",3.2,
"DNK","HUR","TOT","PC_LF","M","1983-01",8.1,
"DNK","HUR","TOT","PC_LF","M","1983-02",8.2,
"DNK","HUR","TOT","PC_LF","M","1983-03",8.3,
"DNK","HUR","TOT","PC_LF","M","1983-04",8.4,
"DNK","HUR","TOT","PC_LF","M","1983-05",8.4,
"DNK","HUR","TOT","PC_LF","M","1983-06",8.5,
"DNK","HUR","TOT","PC_LF","M","1983-07",8.5,
"DNK","HUR","TOT","PC_LF","M","1983-08",8.5,
"DNK","HUR","TOT","PC_LF","M","1983-09",8.4,
"DNK","HUR","TOT","PC_LF","M","1983-10",8.4,
"DNK","HUR","TOT","PC_LF","M","1983-11",8.4,
"DNK","HUR","TOT","PC_LF","M","1983-12",8.4,
"DNK","HUR","TOT","PC_LF","M","1984-01",8.3,
"DNK","HUR","TOT","PC_LF","M","1984-02",8.3,
"DNK","HUR","TOT","PC_LF","M","1984-03",8.2,
"DNK","HUR","TOT","PC_LF","M","1984-04",8.1,
"DNK","HUR","TOT","PC_LF","M","1984-05",8,
"DNK","HUR","TOT","PC_LF","M","1984-06",8,
"DNK","HUR","TOT","PC_LF","M","1984-07",7.9,
"DNK","HUR","TOT","PC_LF","M","1984-08",7.8,
"DNK","HUR","TOT","PC_LF","M","1984-09",7.8,
"DNK","HUR","TOT","PC_LF","M","1984-10",7.7,
"DNK","HUR","TOT","PC_LF","M","1984-11",7.6,
"DNK","HUR","TOT","PC_LF","M","1984-12",7.4,
"DNK","HUR","TOT","PC_LF","M","1985-01",7.4,
"DNK","HUR","TOT","PC_LF","M","1985-02",7.3,
"DNK","HUR","TOT","PC_LF","M","1985-03",7.2,
"DNK","HUR","TOT","PC_LF","M","1985-04",7.1,
"DNK","HUR","TOT","PC_LF","M","1985-05",7,
"DNK","HUR","TOT","PC_LF","M","1985-06",6.8,
"DNK","HUR","TOT","PC_LF","M","1985-07",6.6,
"DNK","HUR","TOT","PC_LF","M","1985-08",6.4,
"DNK","HUR","TOT","PC_LF","M","1985-09",6.2,
"DNK","HUR","TOT","PC_LF","M","1985-10",6,
"DNK","HUR","TOT","PC_LF","M","1985-11",5.8,
"DNK","HUR","TOT","PC_LF","M","1985-12",5.6,
"DNK","HUR","TOT","PC_LF","M","1986-01",5.4,
"DNK","HUR","TOT","PC_LF","M","1986-02",5.2,
"DNK","HUR","TOT","PC_LF","M","1986-03",5.1,
"DNK","HUR","TOT","PC_LF","M","1986-04",5,
"DNK","HUR","TOT","PC_LF","M","1986-05",4.9,
"DNK","HUR","TOT","PC_LF","M","1986-06",4.9,
"DNK","HUR","TOT","PC_LF","M","1986-07",4.9,
"DNK","HUR","TOT","PC_LF","M","1986-08",4.9,
"DNK","HUR","TOT","PC_LF","M","1986-09",4.9,
"DNK","HUR","TOT","PC_LF","M","1986-10",4.8,
"DNK","HUR","TOT","PC_LF","M","1986-11",4.9,
"DNK","HUR","TOT","PC_LF","M","1986-12",4.9,
"DNK","HUR","TOT","PC_LF","M","1987-01",5,
"DNK","HUR","TOT","PC_LF","M","1987-02",5,
"DNK","HUR","TOT","PC_LF","M","1987-03",5,
"DNK","HUR","TOT","PC_LF","M","1987-04",5,
"DNK","HUR","TOT","PC_LF","M","1987-05",5,
"DNK","HUR","TOT","PC_LF","M","1987-06",5,
"DNK","HUR","TOT","PC_LF","M","1987-07",5,
"DNK","HUR","TOT","PC_LF","M","1987-08",5,
"DNK","HUR","TOT","PC_LF","M","1987-09",5,
"DNK","HUR","TOT","PC_LF","M","1987-10",5,
"DNK","HUR","TOT","PC_LF","M","1987-11",5,
"DNK","HUR","TOT","PC_LF","M","1987-12",5,
"DNK","HUR","TOT","PC_LF","M","1988-01",5.1,
"DNK","HUR","TOT","PC_LF","M","1988-02",5.2,
"DNK","HUR","TOT","PC_LF","M","1988-03",5.2,
"DNK","HUR","TOT","PC_LF","M","1988-04",5.3,
"DNK","HUR","TOT","PC_LF","M","1988-05",5.4,
"DNK","HUR","TOT","PC_LF","M","1988-06",5.6,
"DNK","HUR","TOT","PC_LF","M","1988-07",5.7,
"DNK","HUR","TOT","PC_LF","M","1988-08",5.8,
"DNK","HUR","TOT","PC_LF","M","1988-09",5.9,
"DNK","HUR","TOT","PC_LF","M","1988-10",6.1,
"DNK","HUR","TOT","PC_LF","M","1988-11",6.2,
"DNK","HUR","TOT","PC_LF","M","1988-12",6.4,
"DNK","HUR","TOT","PC_LF","M","1989-01",6.5,
"DNK","HUR","TOT","PC_LF","M","1989-02",6.6,
"DNK","HUR","TOT","PC_LF","M","1989-03",6.7,
"DNK","HUR","TOT","PC_LF","M","1989-04",6.7,
"DNK","HUR","TOT","PC_LF","M","1989-05",6.8,
"DNK","HUR","TOT","PC_LF","M","1989-06",6.9,
"DNK","HUR","TOT","PC_LF","M","1989-07",6.8,
"DNK","HUR","TOT","PC_LF","M","1989-08",6.9,
"DNK","HUR","TOT","PC_LF","M","1989-09",7,
"DNK","HUR","TOT","PC_LF","M","1989-10",7,
"DNK","HUR","TOT","PC_LF","M","1989-11",7,
"DNK","HUR","TOT","PC_LF","M","1989-12",7,
"DNK","HUR","TOT","PC_LF","M","1990-01",7,
"DNK","HUR","TOT","PC_LF","M","1990-02",7,
"DNK","HUR","TOT","PC_LF","M","1990-03",7,
"DNK","HUR","TOT","PC_LF","M","1990-04",7,
"DNK","HUR","TOT","PC_LF","M","1990-05",7.1,
"DNK","HUR","TOT","PC_LF","M","1990-06",7.1,
"DNK","HUR","TOT","PC_LF","M","1990-07",7.2,
"DNK","HUR","TOT","PC_LF","M","1990-08",7.2,
"DNK","HUR","TOT","PC_LF","M","1990-09",7.3,
"DNK","HUR","TOT","PC_LF","M","1990-10",7.3,
"DNK","HUR","TOT","PC_LF","M","1990-11",7.4,
"DNK","HUR","TOT","PC_LF","M","1990-12",7.4,
"DNK","HUR","TOT","PC_LF","M","1991-01",7.4,
"DNK","HUR","TOT","PC_LF","M","1991-02",7.5,
"DNK","HUR","TOT","PC_LF","M","1991-03",7.6,
"DNK","HUR","TOT","PC_LF","M","1991-04",7.7,
"DNK","HUR","TOT","PC_LF","M","1991-05",7.8,
"DNK","HUR","TOT","PC_LF","M","1991-06",7.9,
"DNK","HUR","TOT","PC_LF","M","1991-07",7.9,
"DNK","HUR","TOT","PC_LF","M","1991-08",8,
"DNK","HUR","TOT","PC_LF","M","1991-09",8.1,
"DNK","HUR","TOT","PC_LF","M","1991-10",8.1,
"DNK","HUR","TOT","PC_LF","M","1991-11",8.2,
"DNK","HUR","TOT","PC_LF","M","1991-12",8.2,
"DNK","HUR","TOT","PC_LF","M","1992-01",8.2,
"DNK","HUR","TOT","PC_LF","M","1992-02",8.3,
"DNK","HUR","TOT","PC_LF","M","1992-03",8.3,
"DNK","HUR","TOT","PC_LF","M","1992-04",8.3,
"DNK","HUR","TOT","PC_LF","M","1992-05",8.4,
"DNK","HUR","TOT","PC_LF","M","1992-06",8.4,
"DNK","HUR","TOT","PC_LF","M","1992-07",8.5,
"DNK","HUR","TOT","PC_LF","M","1992-08",8.7,
"DNK","HUR","TOT","PC_LF","M","1992-09",8.8,
"DNK","HUR","TOT","PC_LF","M","1992-10",9,
"DNK","HUR","TOT","PC_LF","M","1992-11",9.1,
"DNK","HUR","TOT","PC_LF","M","1992-12",9.3,
"DNK","HUR","TOT","PC_LF","M","1993-01",9.5,
"DNK","HUR","TOT","PC_LF","M","1993-02",9.6,
"DNK","HUR","TOT","PC_LF","M","1993-03",9.7,
"DNK","HUR","TOT","PC_LF","M","1993-04",9.9,
"DNK","HUR","TOT","PC_LF","M","1993-05",9.9,
"DNK","HUR","TOT","PC_LF","M","1993-06",9.9,
"DNK","HUR","TOT","PC_LF","M","1993-07",9.7,
"DNK","HUR","TOT","PC_LF","M","1993-08",9.5,
"DNK","HUR","TOT","PC_LF","M","1993-09",9.5,
"DNK","HUR","TOT","PC_LF","M","1993-10",9.3,
"DNK","HUR","TOT","PC_LF","M","1993-11",9.1,
"DNK","HUR","TOT","PC_LF","M","1993-12",8.8,
"DNK","HUR","TOT","PC_LF","M","1994-01",8.6,
"DNK","HUR","TOT","PC_LF","M","1994-02",8.4,
"DNK","HUR","TOT","PC_LF","M","1994-03",8.2,
"DNK","HUR","TOT","PC_LF","M","1994-04",8,
"DNK","HUR","TOT","PC_LF","M","1994-05",7.8,
"DNK","HUR","TOT","PC_LF","M","1994-06",7.7,
"DNK","HUR","TOT","PC_LF","M","1994-07",7.6,
"DNK","HUR","TOT","PC_LF","M","1994-08",7.5,
"DNK","HUR","TOT","PC_LF","M","1994-09",7.4,
"DNK","HUR","TOT","PC_LF","M","1994-10",7.3,
"DNK","HUR","TOT","PC_LF","M","1994-11",7.2,
"DNK","HUR","TOT","PC_LF","M","1994-12",7.1,
"DNK","HUR","TOT","PC_LF","M","1995-01",7,
"DNK","HUR","TOT","PC_LF","M","1995-02",6.9,
"DNK","HUR","TOT","PC_LF","M","1995-03",6.8,
"DNK","HUR","TOT","PC_LF","M","1995-04",6.8,
"DNK","HUR","TOT","PC_LF","M","1995-05",6.8,
"DNK","HUR","TOT","PC_LF","M","1995-06",6.8,
"DNK","HUR","TOT","PC_LF","M","1995-07",6.7,
"DNK","HUR","TOT","PC_LF","M","1995-08",6.7,
"DNK","HUR","TOT","PC_LF","M","1995-09",6.7,
"DNK","HUR","TOT","PC_LF","M","1995-10",6.6,
"DNK","HUR","TOT","PC_LF","M","1995-11",6.7,
"DNK","HUR","TOT","PC_LF","M","1995-12",6.6,
"DNK","HUR","TOT","PC_LF","M","1996-01",6.6,
